# File generated by CMD 2.7 (http://stev.oapd.inaf.it/cmd) on Wed Dec  3 18:36:01 CET 2014
# PARSEC isochrones, release v1.2S
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014), MNRAS, 444, 2525 + Tang et al. (2014), MNRAS, 445, 4287
# Warning: the TP-AGB phase is not included! TP-AGB tracks are in preparation by Marigo et al.
# Photometric system:  2MASS <i>JHK</i><sub>s</sub>
# BCs of Carbon stars derive from Aringer et al. (2009, A&A 503, 913)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Kind of output: isochrone tables
#	Isochrone  Z = 0.01471	Y = 0.27453	[M/H] = -0.000	eta_R = 0.200	Age = 	1.0000e+06 yr
#      Z	log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    J       H       Ks	int_IMF
	0.014710	6.0000	0.09000000	0.0900	-1.3233	3.4427	3.4384	8.078	6.026	5.468	5.173	1.46765435
	0.014710	6.0000	0.10000000	0.1000	-1.2251	3.4501	3.4155	7.833	5.794	5.195	4.920	1.57040203
	0.014710	6.0000	0.10189811	0.1019	-1.2087	3.4513	3.4120	7.792	5.756	5.154	4.879	1.58878279
	0.014710	6.0000	0.12000000	0.1200	-1.0579	3.4621	3.3754	7.415	5.408	4.768	4.497	1.74782515
	0.014710	6.0000	0.12057964	0.1206	-1.0541	3.4624	3.3748	7.405	5.399	4.758	4.488	1.75249016
	0.014710	6.0000	0.14000000	0.1400	-0.9230	3.4719	3.3467	7.077	5.096	4.424	4.157	1.89584959
	0.014710	6.0000	0.16000000	0.1600	-0.8081	3.4810	3.3261	6.790	4.831	4.136	3.873	2.02115250
	0.014710	6.0000	0.19127330	0.1913	-0.6847	3.4934	3.3298	6.482	4.551	3.859	3.602	2.18265247
	0.014710	6.0000	0.20077144	0.2008	-0.6293	3.4978	3.3131	6.343	4.423	3.714	3.458	2.22513461
	0.014710	6.0000	0.23103766	0.2310	-0.6087	3.5046	3.3806	6.292	4.388	3.746	3.496	2.34405994
	0.014710	6.0000	0.25189111	0.2519	-0.5227	3.5132	3.3666	6.077	4.193	3.538	3.292	2.41410542
	0.014710	6.0000	0.26394549	0.2639	-0.5076	3.5158	3.3823	6.039	4.162	3.521	3.278	2.45092535
	0.014710	6.0000	0.28359780	0.2836	-0.4966	3.5197	3.4182	6.012	4.143	3.536	3.296	2.50584984
	0.014710	6.0000	0.31570724	0.3157	-0.4563	3.5277	3.4563	5.911	4.062	3.486	3.252	2.58431649
	0.014710	6.0000	0.33454931	0.3345	-0.4325	3.5322	3.4756	5.851	4.014	3.453	3.220	2.62489271
	0.014710	6.0000	0.35559553	0.3556	-0.4088	3.5371	3.4982	5.792	3.967	3.422	3.191	2.66608167
	0.014710	6.0000	0.38338920	0.3834	-0.3673	3.5443	3.5180	5.688	3.882	3.333	3.104	2.71483016
	0.014710	6.0000	0.40000001	0.4000	-0.3461	3.5482	3.5310	5.635	3.839	3.287	3.059	2.74133730
	0.014710	6.0000	0.40983328	0.4098	-0.3309	3.5508	3.5368	5.597	3.805	3.248	3.023	2.75618291
	0.014710	6.0000	0.46550041	0.4655	-0.2489	3.5650	3.5667	5.392	3.583	2.975	2.792	2.82993770
	0.014710	6.0000	0.49262515	0.4926	-0.2104	3.5715	3.5790	5.296	3.479	2.848	2.685	2.86062980
	0.014710	6.0000	0.50000000	0.5000	-0.2012	3.5732	3.5830	5.273	3.454	2.817	2.660	2.86847806
	0.014710	6.0000	0.51423055	0.5142	-0.1811	3.5764	3.5879	5.223	3.412	2.760	2.610	2.88305449
	0.014710	6.0000	0.53103715	0.5310	-0.1577	3.5804	3.5944	5.164	3.381	2.707	2.563	2.89934754
	0.014710	6.0000	0.54865652	0.5487	-0.1342	3.5846	3.6019	5.106	3.352	2.654	2.515	2.91544604
	0.014710	6.0000	0.55000001	0.5500	-0.1324	3.5849	3.6024	5.101	3.349	2.650	2.511	2.91663504
	0.014710	6.0000	0.56263357	0.5626	-0.1163	3.5875	3.6065	5.061	3.327	2.613	2.478	2.92755938
