# File generated by CMD 2.7 (http://stev.oapd.inaf.it/cmd) on Wed Dec  3 18:33:45 CET 2014
# PARSEC isochrones, release v1.2S
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014), MNRAS, 444, 2525 + Tang et al. (2014), MNRAS, 445, 4287
# Warning: the TP-AGB phase is not included! TP-AGB tracks are in preparation by Marigo et al.
# Photometric system:  2MASS <i>JHK</i><sub>s</sub>
# BCs of Carbon stars derive from Aringer et al. (2009, A&A 503, 913)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Kind of output: isochrone tables
#	Isochrone  Z = 0.00947	Y = 0.26602	[M/H] = -0.200	eta_R = 0.200	Age = 	1.0000e+06 yr
#      Z	log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    J       H       Ks	int_IMF
	0.009470	6.0000	0.09000000	0.0900	-1.2684	3.4580	3.4448	7.941	5.934	5.344	5.084	1.46765435
	0.009470	6.0000	0.09251887	0.0925	-1.2391	3.4601	3.4356	7.868	5.866	5.267	5.007	1.49451494
	0.009470	6.0000	0.10000000	0.1000	-1.1555	3.4658	3.4086	7.659	5.673	5.046	4.786	1.57040203
	0.009470	6.0000	0.12000000	0.1200	-0.9931	3.4773	3.3713	7.253	5.295	4.631	4.372	1.74782515
	0.009470	6.0000	0.14000000	0.1400	-0.8563	3.4874	3.3420	6.911	4.977	4.284	4.028	1.89584959
	0.009470	6.0000	0.16000000	0.1600	-0.7422	3.4963	3.3217	6.626	4.713	4.001	3.745	2.02115250
	0.009470	6.0000	0.18113482	0.1811	-0.6591	3.5043	3.3245	6.418	4.524	3.816	3.564	2.13422704
	0.009470	6.0000	0.20000000	0.2000	-0.5559	3.5124	3.2967	6.160	4.284	3.554	3.306	2.22178221
	0.009470	6.0000	0.22385150	0.2239	-0.5519	3.5167	3.3586	6.150	4.287	3.615	3.371	2.31785798
	0.009470	6.0000	0.26335946	0.2634	-0.4264	3.5299	3.3568	5.836	4.006	3.336	3.100	2.44919372
	0.009470	6.0000	0.29358467	0.2936	-0.4204	3.5356	3.4204	5.821	4.007	3.392	3.159	2.53162742
	0.009470	6.0000	0.30117777	0.3012	-0.4070	3.5378	3.4271	5.787	3.980	3.370	3.138	2.55036378
	0.009470	6.0000	0.31425986	0.3143	-0.3879	3.5410	3.4393	5.740	3.940	3.340	3.110	2.58103991
	0.009470	6.0000	0.32496142	0.3250	-0.3758	3.5434	3.4512	5.709	3.916	3.326	3.096	2.60471797
	0.009470	6.0000	0.33733982	0.3373	-0.3669	3.5458	3.4684	5.687	3.901	3.323	3.093	2.63059068
	0.009470	6.0000	0.37117139	0.3712	-0.3333	3.5535	3.5067	5.603	3.824	3.258	3.039	2.69412422
	0.009470	6.0000	0.39471942	0.3947	-0.3068	3.5588	3.5284	5.537	3.752	3.171	2.968	2.73310566
	0.009470	6.0000	0.40000001	0.4000	-0.3013	3.5600	3.5333	5.523	3.737	3.153	2.953	2.74133730
	0.009470	6.0000	0.43314934	0.4331	-0.2550	3.5685	3.5556	5.407	3.613	3.005	2.830	2.78905559
	0.009470	6.0000	0.46931836	0.4693	-0.2056	3.5774	3.5768	5.284	3.498	2.859	2.706	2.83444166
	0.009470	6.0000	0.49745867	0.4975	-0.1688	3.5841	3.5921	5.192	3.450	2.769	2.627	2.86579609
	0.009470	6.0000	0.50000000	0.5000	-0.1658	3.5847	3.5936	5.184	3.446	2.761	2.621	2.86847806
	0.009470	6.0000	0.50687361	0.5069	-0.1570	3.5861	3.5965	5.163	3.434	2.740	2.602	2.87561202
	0.009470	6.0000	0.52084059	0.5208	-0.1381	3.5893	3.6019	5.115	3.407	2.693	2.561	2.88957739
	0.009470	6.0000	0.53553671	0.5355	-0.1187	3.5928	3.6087	5.067	3.381	2.645	2.519	2.90355086
	0.009470	6.0000	0.55000001	0.5500	-0.1000	3.5964	3.6160	5.020	3.358	2.599	2.479	2.91663504
	0.009470	6.0000	0.55068058	0.5507	-0.0992	3.5965	3.6163	5.018	3.357	2.597	2.478	2.91723514
	0.009470	6.0000	0.56881076	0.5688	-0.0760	3.6003	3.6222	4.960	3.322	2.541	2.428	2.93273926
	0.009470	6.0000	0.58801383	0.5880	-0.0521	3.6045	3.6295	4.900	3.275	2.501	2.389	2.94820523
	0.009470	6.0000	0.60000002	0.6000	-0.0369	3.6072	3.6339	4.862	3.244	2.476	2.365	2.95739889
	0.009470	6.0000	0.61006683	0.6101	-0.0252	3.6092	3.6372	4.833	3.220	2.456	2.345	2.96486473
	0.009470	6.0000	0.63353878	0.6335	0.0033	3.6139	3.6440	4.762	3.163	2.407	2.297	2.98142743
	0.009470	6.0000	0.64999998	0.6500	0.0227	3.6173	3.6495	4.713	3.124	2.375	2.266	2.99236870
	0.009470	6.0000	0.65273583	0.6527	0.0255	3.6178	3.6503	4.706	3.119	2.370	2.261	2.99413538
	0.009470	6.0000	0.67394930	0.6739	0.0497	3.6215	3.6549	4.646	3.069	2.326	2.219	3.00736094
	0.009470	6.0000	0.69622713	0.6962	0.0751	3.6258	3.6610	4.582	3.017	2.284	2.178	3.02040815
	0.009470	6.0000	0.69999999	0.7000	0.0796	3.6266	3.6619	4.571	3.008	2.277	2.171	3.02253795
	0.009470	6.0000	0.75000000	0.7500	0.1533	3.6445	3.6899	4.387	2.867	2.198	2.102	3.04879928
	0.009470	6.0000	0.75652033	0.7565	0.1586	3.6452	3.6911	4.373	2.855	2.189	2.093	3.05197549
	0.009470	6.0000	0.79274660	0.7927	0.1919	3.6493	3.6946	4.290	2.782	2.130	2.036	3.06869960
	0.009470	6.0000	0.80000001	0.8000	0.1984	3.6502	3.6955	4.274	2.768	2.119	2.026	3.07187057
	0.009470	6.0000	0.81577033	0.8158	0.2108	3.6518	3.6980	4.243	2.742	2.098	2.006	3.07856584
	0.009470	6.0000	0.85000002	0.8500	0.2392	3.6554	3.7019	4.172	2.680	2.050	1.959	3.09222293
	0.009470	6.0000	0.85682833	0.8568	0.2442	3.6561	3.7030	4.159	2.669	2.041	1.951	3.09481359
	0.009470	6.0000	0.89999998	0.9000	0.2789	3.6603	3.7064	4.073	2.594	1.981	1.893	3.11026096
	0.009470	6.0000	0.90675032	0.9068	0.2837	3.6609	3.7073	4.061	2.584	1.973	1.886	3.11254025
	0.009470	6.0000	0.94999999	0.9500	0.3169	3.6648	3.7098	3.978	2.511	1.914	1.829	3.12635612
	0.009470	6.0000	0.98084188	0.9808	0.3383	3.6673	3.7125	3.924	2.464	1.877	1.793	3.13544655
	0.009470	6.0000	1.00000000	1.0000	0.3513	3.6689	3.7145	3.892	2.436	1.855	1.772	3.14080405
	0.009470	6.0000	1.00535798	1.0054	0.3547	3.6693	3.7150	3.883	2.429	1.849	1.766	3.14226460
	0.009470	6.0000	1.04999995	1.0500	0.3848	3.6728	3.7177	3.808	2.363	1.795	1.715	3.15380883
	0.009470	6.0000	1.09140897	1.0914	0.4112	3.6758	3.7199	3.742	2.305	1.748	1.669	3.16360807
	0.009470	6.0000	1.10000002	1.1000	0.4162	3.6764	3.7208	3.729	2.295	1.739	1.661	3.16554141
	0.009470	6.0000	1.10562277	1.1056	0.4196	3.6768	3.7212	3.721	2.288	1.734	1.655	3.16678929
	0.009470	6.0000	1.14999998	1.1500	0.4476	3.6798	3.7222	3.651	2.227	1.683	1.606	3.17617631
	0.009470	6.0000	1.20000005	1.2000	0.4762	3.6830	3.7249	3.579	2.166	1.632	1.557	3.18585706
	0.009470	6.0000	1.25000000	1.2500	0.5049	3.6859	3.7257	3.508	2.103	1.579	1.505	3.19470429
	0.009470	6.0000	1.28856587	1.2886	0.5252	3.6880	3.7270	3.457	2.060	1.542	1.469	3.20101714
	0.009470	6.0000	1.33779800	1.3378	0.5509	3.6907	3.7285	3.393	2.004	1.495	1.424	3.20847869
	0.009470	6.0000	1.38779795	1.3878	0.5764	3.6933	3.7292	3.329	1.948	1.448	1.378	3.21544480
	0.009470	6.0000	1.43779790	1.4378	0.6009	3.6958	3.7299	3.268	1.895	1.403	1.334	3.22186351
	0.009470	6.0000	1.45466936	1.4547	0.6087	3.6965	3.7303	3.248	1.878	1.388	1.320	3.22391653
	0.009470	6.0000	1.48779798	1.4878	0.6245	3.6981	3.7305	3.209	1.843	1.359	1.291	3.22779465
	0.009470	6.0000	1.49267375	1.4927	0.6268	3.6983	3.7305	3.203	1.838	1.354	1.287	3.22834873
	0.009470	6.0000	1.53779793	1.5378	0.6490	3.7003	3.7292	3.147	1.789	1.312	1.246	3.23328972
	0.009470	6.0000	1.58314848	1.5831	0.6682	3.7023	3.7305	3.099	1.749	1.277	1.212	3.23793459
	0.009470	6.0000	1.58779800	1.5878	0.6704	3.7025	3.7304	3.094	1.744	1.273	1.207	3.23839378
	0.009470	6.0000	1.63779795	1.6378	0.6936	3.7046	3.7290	3.036	1.694	1.228	1.164	3.24313641
	0.009470	6.0000	1.68779790	1.6878	0.7153	3.7066	3.7283	2.982	1.647	1.187	1.124	3.24754667
	0.009470	6.0000	1.71574020	1.7157	0.7268	3.7077	3.7284	2.953	1.622	1.166	1.103	3.24987841
	0.009470	6.0000	1.73779798	1.7378	0.7367	3.7085	3.7275	2.928	1.601	1.147	1.084	3.25165629
	0.009470	6.0000	1.78779793	1.7878	0.7582	3.7104	3.7259	2.875	1.554	1.105	1.044	3.25549388
	0.009470	6.0000	1.83779800	1.8378	0.7795	3.7123	3.7239	2.821	1.508	1.064	1.004	3.25908399
	0.009470	6.0000	1.85761142	1.8576	0.7875	3.7130	3.7234	2.801	1.490	1.049	0.988	3.26044321
	0.009470	6.0000	1.88779783	1.8878	0.8000	3.7141	3.7223	2.770	1.463	1.025	0.965	3.26244903
	0.009470	6.0000	1.89193344	1.8919	0.8016	3.7142	3.7222	2.766	1.460	1.022	0.962	3.26271796
	0.009470	6.0000	1.93779802	1.9378	0.8207	3.7158	3.7200	2.718	1.418	0.985	0.926	3.26560831
	0.009470	6.0000	1.95075977	1.9508	0.8261	3.7163	3.7193	2.705	1.406	0.974	0.915	3.26639581
	0.009470	6.0000	1.98779798	1.9878	0.8424	3.7176	3.7163	2.664	1.370	0.942	0.884	3.26857924
	0.009470	6.0000	2.02986073	2.0299	0.8599	3.7190	3.7137	2.620	1.332	0.908	0.850	3.27094245
	0.009470	6.0000	2.03779793	2.0378	0.8632	3.7193	3.7131	2.612	1.325	0.901	0.844	3.27137470
	0.009470	6.0000	2.06595063	2.0660	0.8734	3.7202	3.7127	2.586	1.303	0.882	0.825	3.27287507
	0.009470	6.0000	2.08779788	2.0878	0.8829	3.7210	3.7107	2.563	1.282	0.863	0.806	3.27400446
	0.009470	6.0000	2.13779807	2.1378	0.9045	3.7227	3.7061	2.509	1.234	0.820	0.764	3.27648211
