# File generated by CMD 2.7 (http://stev.oapd.inaf.it/cmd) on Thu Dec  4 10:41:05 CET 2014
# PARSEC isochrones, release v1.2S
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014), MNRAS, 444, 2525 + Tang et al. (2014), MNRAS, 445, 4287
# Warning: the TP-AGB phase is not included! TP-AGB tracks are in preparation by Marigo et al.
# Photometric system: IPHAS
# BCs of Carbon stars derive from Aringer et al. (2009, A&A 503, 913)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Kind of output: isochrone tables
#	Isochrone  Z = 0.00385	Y = 0.25578	[M/H] = -0.600	eta_R = 0.200	Age = 	1.0000e+06 yr
#      Z	log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    gR      gI      Ha	int_IMF
	0.003850	6.0000	0.09000000	0.0900	-1.1583	3.4900	3.4624	7.666	9.309	7.450	8.625	1.46765435
	0.003850	6.0000	0.10000000	0.1000	-1.0518	3.4967	3.4288	7.400	8.952	7.157	8.290	1.57040203
	0.003850	6.0000	0.12000000	0.1200	-0.8923	3.5071	3.3901	7.001	8.406	6.718	7.781	1.74782515
	0.003850	6.0000	0.14000000	0.1400	-0.7590	3.5164	3.3607	6.667	7.935	6.352	7.350	1.89584959
	0.003850	6.0000	0.15797167	0.1580	-0.6595	3.5235	3.3420	6.419	7.585	6.081	7.029	2.00930429
	0.003850	6.0000	0.16000000	0.1600	-0.6482	3.5243	3.3393	6.390	7.546	6.051	6.994	2.02115250
	0.003850	6.0000	0.16902368	0.1690	-0.6405	3.5259	3.3619	6.371	7.498	6.024	6.950	2.07163429
	0.003850	6.0000	0.20000000	0.2000	-0.4744	3.5386	3.3199	5.956	6.932	5.579	6.429	2.22178221
	0.003850	6.0000	0.21382052	0.2138	-0.4946	3.5393	3.3719	6.007	6.959	5.621	6.456	2.27926707
	0.003850	6.0000	0.25245276	0.2525	-0.3776	3.5521	3.3782	5.714	6.512	5.299	6.050	2.41587925
	0.003850	6.0000	0.26128480	0.2613	-0.3632	3.5541	3.3867	5.678	6.449	5.258	5.994	2.44301748
	0.003850	6.0000	0.27384117	0.2738	-0.3550	3.5562	3.4075	5.658	6.398	5.231	5.948	2.47931957
	0.003850	6.0000	0.29648283	0.2965	-0.3571	3.5593	3.4564	5.663	6.355	5.224	5.913	2.53886342
	0.003850	6.0000	0.35409087	0.3541	-0.3216	3.5708	3.5440	5.574	6.125	5.106	5.713	2.66326809
	0.003850	6.0000	0.37004933	0.3700	-0.3006	3.5749	3.5584	5.522	6.035	5.047	5.631	2.69216752
	0.003850	6.0000	0.38845134	0.3885	-0.2802	3.5792	3.5764	5.470	5.943	4.988	5.548	2.72310114
	0.003850	6.0000	0.39724293	0.3972	-0.2716	3.5812	3.5854	5.449	5.903	4.963	5.511	2.73706174
	0.003850	6.0000	0.41905081	0.4191	-0.2403	3.5872	3.6012	5.371	5.770	4.875	5.388	2.76955390
	0.003850	6.0000	0.44724289	0.4472	-0.2029	3.5944	3.6209	5.277	5.617	4.769	5.246	2.80748987
	0.003850	6.0000	0.46657583	0.4666	-0.1749	3.5995	3.6319	5.207	5.508	4.690	5.143	2.83121276
	0.003850	6.0000	0.49724293	0.4972	-0.1341	3.6070	3.6489	5.105	5.355	4.575	4.998	2.86556745
	0.003850	6.0000	0.50343233	0.5034	-0.1259	3.6085	3.6516	5.085	5.325	4.552	4.969	2.87206244
	0.003850	6.0000	0.51701254	0.5170	-0.1074	3.6116	3.6573	5.039	5.259	4.501	4.906	2.88581848
	0.003850	6.0000	0.53155339	0.5316	-0.0885	3.6150	3.6643	4.991	5.190	4.448	4.840	2.89983320
	0.003850	6.0000	0.54714167	0.5471	-0.0687	3.6188	3.6722	4.942	5.116	4.392	4.771	2.91409922
	0.003850	6.0000	0.54724288	0.5472	-0.0686	3.6189	3.6723	4.942	5.116	4.392	4.770	2.91418958
	0.003850	6.0000	0.55115288	0.5512	-0.0639	3.6197	3.6739	4.930	5.098	4.379	4.754	2.91765094
	0.003850	6.0000	0.57059872	0.5706	-0.0377	3.6242	3.6808	4.864	5.006	4.308	4.666	2.93421936
