# File generated by CMD 2.7 (http://stev.oapd.inaf.it/cmd) on Thu Dec  4 10:40:12 CET 2014
# PARSEC isochrones, release v1.2S
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014), MNRAS, 444, 2525 + Tang et al. (2014), MNRAS, 445, 4287
# Warning: the TP-AGB phase is not included! TP-AGB tracks are in preparation by Marigo et al.
# Photometric system: IPHAS
# BCs of Carbon stars derive from Aringer et al. (2009, A&A 503, 913)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Kind of output: isochrone tables
#	Isochrone  Z = 0.03414	Y = 0.31054	[M/H] = 0.401	eta_R = 0.200	Age = 	1.0000e+06 yr
#      Z	log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    gR      gI      Ha	int_IMF
	0.034140	6.0000	0.10000000	0.1000	-1.2706	3.4252	3.3615	7.947	11.240	8.684	10.469	1.57040203
	0.034140	6.0000	0.12000000	0.1200	-1.1110	3.4358	3.3234	7.547	10.662	8.183	9.903	1.74782515
	0.034140	6.0000	0.14000000	0.1400	-0.9765	3.4457	3.2955	7.211	10.196	7.774	9.449	1.89584959
	0.034140	6.0000	0.15126480	0.1513	-0.9087	3.4516	3.2848	7.042	9.953	7.565	9.215	1.96881044
	0.034140	6.0000	0.16000000	0.1600	-0.8570	3.4559	3.2747	6.913	9.774	7.412	9.044	2.02115250
	0.034140	6.0000	0.19028768	0.1903	-0.7183	3.4716	3.2744	6.566	9.289	6.988	8.583	2.17809010
	0.034140	6.0000	0.20000000	0.2000	-0.6613	3.4770	3.2603	6.423	9.118	6.831	8.420	2.22178221
	0.034140	6.0000	0.21497354	0.2150	-0.6659	3.4810	3.3124	6.435	9.057	6.801	8.369	2.28382945
	0.034140	6.0000	0.25445938	0.2545	-0.5252	3.5007	3.3237	6.083	8.531	6.353	7.889	2.42216849
	0.034140	6.0000	0.26582098	0.2658	-0.5148	3.5038	3.3446	6.057	8.456	6.298	7.822	2.45642805
	0.034140	6.0000	0.28518966	0.2852	-0.5059	3.5089	3.3867	6.035	8.353	6.227	7.731	2.51004910
	0.034140	6.0000	0.31141090	0.3114	-0.4654	3.5171	3.4170	5.934	8.118	6.059	7.523	2.57452416
